card_id,name,rarity,stone,wind,veil,oath,eye,weight,upkeep,lore_text,section,mechanics_text
404,Rune Exarch,high,🪨  6,🌪️  6,✨  3,📖  3,👁️  3,⚖️  4,♨  9,"Rune Exarch — Elites of Stone/Wind Duality.
A high presence whose choices bend the battlefield toward fate.
Iconography: Stone/Wind sigils, attire marked by duty.",Elites,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 3
End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
405,Halo Prelate,high,🪨  2,🌪️  3,✨  7,📖  5,👁️  2,⚖️  4,♨  8,"Halo Prelate — Elites of Veil/Oath Duality.
A high presence whose choices bend the battlefield toward fate.
Iconography: Veil/Oath sigils, attire marked by duty.",Elites,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
406,Void Inquisitor,high,🪨  3,🌪️  5,✨  2,📖  2,👁️  5,⚖️  4,♨  6,"Void Inquisitor — Elites of Eye/Wind Duality.
A high presence whose choices bend the battlefield toward fate.
Iconography: Eye/Wind sigils, attire marked by duty.",Elites,"Standard Initiative (5)
🛡️ Guard 2 • ⚔️ First Strike 4
Checks get +1 when adjacent to an ally.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
407,Obelisk General,high,🪨  2,🌪️  6,✨  3,📖  2,👁️  5,⚖️  4,♨  7,"Obelisk General — Elites of Wind/Eye Duality.
A high presence whose choices bend the battlefield toward fate.
Iconography: Wind/Eye sigils, attire marked by duty.",Elites,"Standard Initiative (5)
🛡️ Guard 2 • ⚔️ First Strike 4
End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
408,Golden Strategos,high,🪨  2,🌪️  2,✨  2,📖  4,👁️  7,⚖️  4,♨  7,"Golden Strategos — Elites of Eye/Oath Duality.
A high presence whose choices bend the battlefield toward fate.
Iconography: Eye/Oath sigils, attire marked by duty.",Elites,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 3
On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.
• Scout first; answer hidden threats.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
409,Rune Captain,high,🪨  4,🌪️  2,✨  7,📖  3,👁️  2,⚖️  4,♨  7,"Rune Captain — Elites of Veil/Stone Duality.
A high presence whose choices bend the battlefield toward fate.
Iconography: Veil/Stone sigils, attire marked by duty.",Elites,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 1
Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.
• Fight in fog; punish over-extensions.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
410,Halo Commander,high,🪨  3,🌪️  4,✨  2,📖  3,👁️  6,⚖️  4,♨  7,"Halo Commander — Elites of Eye/Wind Duality.
A high presence whose choices bend the battlefield toward fate.
Iconography: Eye/Wind sigils, attire marked by duty.",Elites,"Standard Initiative (5)
🛡️ Guard 2 • ⚔️ First Strike 4
End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
411,Void Centurion,high,🪨  2,🌪️  2,✨  2,📖  7,👁️  4,⚖️  4,♨  7,"Void Centurion — Elites of Oath/Eye Duality.
A high presence whose choices bend the battlefield toward fate.
Iconography: Oath/Eye sigils, attire marked by duty.",Elites,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.
• Stay clustered; spread auras wisely.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
412,Crystal Colossus,high,🪨  2,🌪️  7,✨  3,📖  7,👁️  2,⚖️  4,♨  10,"Crystal Colossus — Elites of Oath/Wind Duality.
A high presence whose choices bend the battlefield toward fate.
Iconography: Oath/Wind sigils, attire marked by duty.",Elites,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 3
Acts early; +1 range on the opening turn; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
413,Oath Leviathan,high,🪨  3,🌪️  2,✨  2,📖  5,👁️  5,⚖️  4,♨  6,"Oath Leviathan — Elites of Eye/Oath Duality.
A high presence whose choices bend the battlefield toward fate.
Iconography: Eye/Oath sigils, attire marked by duty.",Elites,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
414,Halo Seraph,high,🪨  3,🌪️  5,✨  3,📖  3,👁️  4,⚖️  4,♨  6,"Halo Seraph — Elites of Wind/Eye Duality.
A high presence whose choices bend the battlefield toward fate.
Iconography: Wind/Eye sigils, attire marked by duty.",Elites,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 3
Checks get +1 when adjacent to an ally.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
415,Ash Hierarch,high,🪨  2,🌪️  3,✨  5,📖  6,👁️  3,⚖️  4,♨  7,"Ash Hierarch — Elites of Oath/Veil Duality.
A high presence whose choices bend the battlefield toward fate.
Iconography: Oath/Veil sigils, attire marked by duty.",Elites,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
416,Rune Pontiff,high,🪨  3,🌪️  6,✨  3,📖  6,👁️  3,⚖️  4,♨  9,"Rune Pontiff — Elites of Oath/Wind Duality.
A high presence whose choices bend the battlefield toward fate.
Iconography: Oath/Wind sigils, attire marked by duty.",Elites,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 3
End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
417,Halo Exemplar,high,🪨  7,🌪️  4,✨  2,📖  2,👁️  3,⚖️  4,♨  7,"Halo Exemplar — Elites of Stone/Wind Duality.
A high presence whose choices bend the battlefield toward fate.
Iconography: Stone/Wind sigils, attire marked by duty.",Elites,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
End step: pay 1 supply or take 2 recoil.
• Anchor chokepoints; take hits others can't.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
418,Void Exarch,high,🪨  3,🌪️  6,✨  3,📖  7,👁️  2,⚖️  4,♨  10,"Void Exarch — Elites of Oath/Wind Duality.
A high presence whose choices bend the battlefield toward fate.
Iconography: Oath/Wind sigils, attire marked by duty.",Elites,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 3
Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
419,Crystal General,high,🪨  2,🌪️  5,✨  2,📖  2,👁️  4,⚖️  4,♨  5,"Crystal General — Elites of Wind/Eye Duality.
A high presence whose choices bend the battlefield toward fate.
Iconography: Wind/Eye sigils, attire marked by duty.",Elites,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 3
Checks get +1 when adjacent to an ally.
• Force trades on your turn; keep tempo.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
420,Golden Strategist,high,🪨  3,🌪️  2,✨  5,📖  2,👁️  5,⚖️  4,♨  6,"Golden Strategist — Elites of Eye/Veil Duality.
A high presence whose choices bend the battlefield toward fate.
Iconography: Eye/Veil sigils, attire marked by duty.",Elites,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
421,Obelisk Warden,high,🪨  4,🌪️  2,✨  3,📖  5,👁️  3,⚖️  4,♨  6,"Obelisk Warden — Elites of Oath/Stone Duality.
A high presence whose choices bend the battlefield toward fate.
Iconography: Oath/Stone sigils, attire marked by duty.",Elites,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
422,Rune Marshal,high,🪨  2,🌪️  6,✨  3,📖  6,👁️  3,⚖️  4,♨  8,"Rune Marshal — Elites of Oath/Wind Duality.
A high presence whose choices bend the battlefield toward fate.
Iconography: Oath/Wind sigils, attire marked by duty.",Elites,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 3
End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
423,Halo Praetor,high,🪨  2,🌪️  5,✨  3,📖  2,👁️  5,⚖️  4,♨  6,"Halo Praetor — Elites of Eye/Wind Duality.
A high presence whose choices bend the battlefield toward fate.
Iconography: Eye/Wind sigils, attire marked by duty.",Elites,"Standard Initiative (5)
🛡️ Guard 2 • ⚔️ First Strike 4
Checks get +1 when adjacent to an ally.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
424,Bone Horror King,high,🪨  6,🌪️  3,✨  6,📖  3,👁️  3,⚖️  4,♨  9,"Bone Horror King — Elites of Stone/Veil Duality.
A high presence whose choices bend the battlefield toward fate.
Iconography: Stone/Veil sigils, attire marked by duty.",Elites,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
425,Halo Seraphim,high,🪨  4,🌪️  2,✨  2,📖  3,👁️  7,⚖️  4,♨  7,"Halo Seraphim — Elites of Eye/Stone Duality.
A high presence whose choices bend the battlefield toward fate.
Iconography: Eye/Stone sigils, attire marked by duty.",Elites,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 3
On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.
• Scout first; answer hidden threats.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
426,Ash Lord,high,🪨  3,🌪️  4,✨  7,📖  3,👁️  3,⚖️  4,♨  8,"Ash Lord — Elites of Veil/Wind Duality.
A high presence whose choices bend the battlefield toward fate.
Iconography: Veil/Wind sigils, attire marked by duty.",Elites,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 2
Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
427,Rune Khan,high,🪨  2,🌪️  2,✨  6,📖  5,👁️  3,⚖️  4,♨  7,"Rune Khan — Elites of Veil/Oath Duality.
A high presence whose choices bend the battlefield toward fate.
Iconography: Veil/Oath sigils, attire marked by duty.",Elites,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
428,Halo Regent,high,🪨  6,🌪️  2,✨  2,📖  3,👁️  5,⚖️  4,♨  7,"Halo Regent — Elites of Stone/Eye Duality.
A high presence whose choices bend the battlefield toward fate.
Iconography: Stone/Eye sigils, attire marked by duty.",Elites,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
429,Void King,high,🪨  2,🌪️  6,✨  2,📖  2,👁️  5,⚖️  4,♨  6,"Void King — Elites of Wind/Eye Duality.
A high presence whose choices bend the battlefield toward fate.
Iconography: Wind/Eye sigils, attire marked by duty.",Elites,"Standard Initiative (5)
🛡️ Guard 2 • ⚔️ First Strike 4
Checks get +1 when adjacent to an ally.
• Force trades on your turn; keep tempo.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
